ESTAR: Stopping Powers and Range Tables for Electrons
XENON                                                                  
MeV       MeV cm2/g MeV cm2/g MeV cm2/g          
KineticEnergy ElectronStopPow NucleaStopPow TotaStopPowl CSDARange ProjectedRange DetourFactor
4.880E-02 3.570E+00 2.579E-02 3.596E+00 0.000E+00
5.000E-02 3.513E+00 2.593E-02 3.539E+00 0.000E+00
5.231E-02 3.409E+00 2.618E-02 3.435E+00 0.000E+00
5.607E-02 3.256E+00 2.656E-02 3.283E+00 0.000E+00
6.000E-02 3.115E+00 2.695E-02 3.142E+00 0.000E+00
6.010E-02 3.112E+00 2.696E-02 3.139E+00 0.000E+00
6.442E-02 2.975E+00 2.736E-02 3.002E+00 0.000E+00
6.906E-02 2.845E+00 2.776E-02 2.873E+00 0.000E+00
7.000E-02 2.821E+00 2.784E-02 2.849E+00 0.000E+00
7.402E-02 2.723E+00 2.817E-02 2.751E+00 0.000E+00
7.934E-02 2.607E+00 2.859E-02 2.636E+00 0.000E+00
8.000E-02 2.594E+00 2.864E-02 2.623E+00 0.000E+00
8.504E-02 2.498E+00 2.902E-02 2.527E+00 0.000E+00
9.000E-02 2.414E+00 2.937E-02 2.443E+00 0.000E+00
9.116E-02 2.396E+00 2.946E-02 2.425E+00 0.000E+00
9.771E-02 2.299E+00 2.991E-02 2.328E+00 0.000E+00
1.000E-01 2.267E+00 3.006E-02 2.298E+00 0.000E+00
1.047E-01 2.207E+00 3.037E-02 2.238E+00 0.000E+00
1.123E-01 2.121E+00 3.084E-02 2.152E+00 0.000E+00
1.203E-01 2.040E+00 3.133E-02 2.072E+00 0.000E+00
1.290E-01 1.964E+00 3.184E-02 1.996E+00 0.000E+00
1.383E-01 1.893E+00 3.236E-02 1.925E+00 0.000E+00
1.482E-01 1.826E+00 3.291E-02 1.859E+00 0.000E+00
1.500E-01 1.815E+00 3.300E-02 1.848E+00 0.000E+00
1.589E-01 1.764E+00 3.347E-02 1.797E+00 0.000E+00
1.703E-01 1.705E+00 3.405E-02 1.739E+00 0.000E+00
1.825E-01 1.650E+00 3.467E-02 1.685E+00 0.000E+00
1.956E-01 1.599E+00 3.532E-02 1.634E+00 0.000E+00
2.000E-01 1.584E+00 3.554E-02 1.619E+00 0.000E+00
2.097E-01 1.551E+00 3.601E-02 1.587E+00 0.000E+00
2.248E-01 1.507E+00 3.674E-02 1.544E+00 0.000E+00
2.409E-01 1.466E+00 3.753E-02 1.503E+00 0.000E+00
2.500E-01 1.445E+00 3.797E-02 1.483E+00 0.000E+00
2.583E-01 1.428E+00 3.837E-02 1.466E+00 0.000E+00
2.768E-01 1.393E+00 3.927E-02 1.432E+00 0.000E+00
2.967E-01 1.360E+00 4.026E-02 1.400E+00 0.000E+00
3.000E-01 1.355E+00 4.042E-02 1.396E+00 0.000E+00
3.181E-01 1.330E+00 4.132E-02 1.372E+00 0.000E+00
3.409E-01 1.303E+00 4.248E-02 1.345E+00 0.000E+00
3.500E-01 1.293E+00 4.295E-02 1.336E+00 0.000E+00
3.654E-01 1.278E+00 4.374E-02 1.322E+00 0.000E+00
3.917E-01 1.255E+00 4.512E-02 1.300E+00 0.000E+00
4.000E-01 1.249E+00 4.555E-02 1.294E+00 0.000E+00
4.199E-01 1.235E+00 4.661E-02 1.281E+00 0.000E+00
4.500E-01 1.216E+00 4.824E-02 1.264E+00 0.000E+00
4.501E-01 1.216E+00 4.825E-02 1.264E+00 0.000E+00
4.824E-01 1.199E+00 5.004E-02 1.250E+00 0.000E+00
5.000E-01 1.192E+00 5.103E-02 1.243E+00 0.000E+00
5.171E-01 1.185E+00 5.200E-02 1.237E+00 0.000E+00
5.543E-01 1.172E+00 5.413E-02 1.226E+00 0.000E+00
5.941E-01 1.161E+00 5.647E-02 1.217E+00 0.000E+00
6.000E-01 1.159E+00 5.681E-02 1.216E+00 0.000E+00
6.368E-01 1.151E+00 5.901E-02 1.210E+00 0.000E+00
6.826E-01 1.143E+00 6.179E-02 1.205E+00 0.000E+00
7.000E-01 1.140E+00 6.285E-02 1.203E+00 0.000E+00
7.317E-01 1.136E+00 6.481E-02 1.201E+00 0.000E+00
7.843E-01 1.131E+00 6.811E-02 1.199E+00 0.000E+00
8.000E-01 1.130E+00 6.910E-02 1.199E+00 0.000E+00
8.407E-01 1.127E+00 7.170E-02 1.199E+00 0.000E+00
9.000E-01 1.124E+00 7.555E-02 1.200E+00 0.000E+00
9.011E-01 1.124E+00 7.562E-02 1.200E+00 0.000E+00
9.659E-01 1.123E+00 7.989E-02 1.202E+00 0.000E+00
1.000E+00 1.122E+00 8.217E-02 1.204E+00 0.000E+00
1.035E+00 1.122E+00 8.455E-02 1.207E+00 0.000E+00
1.110E+00 1.123E+00 8.963E-02 1.212E+00 0.000E+00
1.190E+00 1.124E+00 9.517E-02 1.219E+00 0.000E+00
1.275E+00 1.126E+00 1.012E-01 1.228E+00 0.000E+00
1.367E+00 1.130E+00 1.078E-01 1.237E+00 0.000E+00
1.465E+00 1.134E+00 1.150E-01 1.249E+00 0.000E+00
1.500E+00 1.135E+00 1.176E-01 1.253E+00 0.000E+00
1.570E+00 1.138E+00 1.228E-01 1.261E+00 0.000E+00
1.683E+00 1.144E+00 1.313E-01 1.275E+00 0.000E+00
1.804E+00 1.150E+00 1.405E-01 1.291E+00 0.000E+00
1.934E+00 1.157E+00 1.506E-01 1.307E+00 0.000E+00
2.000E+00 1.160E+00 1.557E-01 1.316E+00 0.000E+00
2.073E+00 1.164E+00 1.615E-01 1.326E+00 0.000E+00
2.222E+00 1.172E+00 1.733E-01 1.345E+00 0.000E+00
2.382E+00 1.180E+00 1.862E-01 1.366E+00 0.000E+00
2.500E+00 1.186E+00 1.958E-01 1.382E+00 0.000E+00
2.553E+00 1.189E+00 2.001E-01 1.389E+00 0.000E+00
2.736E+00 1.198E+00 2.152E-01 1.413E+00 0.000E+00
2.933E+00 1.208E+00 2.316E-01 1.439E+00 0.000E+00
3.000E+00 1.211E+00 2.373E-01 1.448E+00 0.000E+00
3.144E+00 1.218E+00 2.494E-01 1.467E+00 0.000E+00
3.370E+00 1.228E+00 2.687E-01 1.496E+00 0.000E+00
3.500E+00 1.233E+00 2.798E-01 1.513E+00 0.000E+00
3.612E+00 1.238E+00 2.895E-01 1.528E+00 0.000E+00
3.872E+00 1.249E+00 3.121E-01 1.561E+00 0.000E+00
4.000E+00 1.254E+00 3.233E-01 1.577E+00 0.000E+00
4.150E+00 1.260E+00 3.365E-01 1.596E+00 0.000E+00
4.449E+00 1.271E+00 3.629E-01 1.634E+00 0.000E+00
4.500E+00 1.273E+00 3.675E-01 1.640E+00 0.000E+00
4.769E+00 1.282E+00 3.916E-01 1.674E+00 0.000E+00
5.000E+00 1.290E+00 4.124E-01 1.703E+00 0.000E+00
5.111E+00 1.294E+00 4.225E-01 1.717E+00 0.000E+00
5.479E+00 1.306E+00 4.560E-01 1.762E+00 0.000E+00
5.873E+00 1.318E+00 4.923E-01 1.810E+00 0.000E+00
6.000E+00 1.321E+00 5.040E-01 1.825E+00 0.000E+00
6.295E+00 1.330E+00 5.315E-01 1.861E+00 0.000E+00
6.748E+00 1.342E+00 5.738E-01 1.915E+00 0.000E+00
7.000E+00 1.348E+00 5.976E-01 1.946E+00 0.000E+00
7.233E+00 1.354E+00 6.196E-01 1.973E+00 0.000E+00
7.753E+00 1.366E+00 6.691E-01 2.035E+00 0.000E+00
8.000E+00 1.372E+00 6.927E-01 2.065E+00 0.000E+00
8.310E+00 1.379E+00 7.225E-01 2.101E+00 0.000E+00
8.907E+00 1.391E+00 7.803E-01 2.171E+00 0.000E+00
9.000E+00 1.393E+00 7.893E-01 2.182E+00 0.000E+00
9.548E+00 1.404E+00 8.427E-01 2.246E+00 0.000E+00
1.000E+01 1.412E+00 8.870E-01 2.299E+00 0.000E+00
1.023E+01 1.416E+00 9.101E-01 2.326E+00 0.000E+00
1.097E+01 1.429E+00 9.828E-01 2.412E+00 0.000E+00
1.176E+01 1.442E+00 1.061E+00 2.503E+00 0.000E+00
1.260E+01 1.454E+00 1.146E+00 2.601E+00 0.000E+00
1.351E+01 1.467E+00 1.237E+00 2.705E+00 0.000E+00
1.448E+01 1.480E+00 1.336E+00 2.816E+00 0.000E+00
1.500E+01 1.487E+00 1.389E+00 2.876E+00 0.000E+00
1.552E+01 1.493E+00 1.443E+00 2.936E+00 0.000E+00
1.664E+01 1.506E+00 1.558E+00 3.063E+00 0.000E+00
1.783E+01 1.519E+00 1.681E+00 3.200E+00 0.000E+00
1.912E+01 1.532E+00 1.815E+00 3.347E+00 6.827E-04
2.000E+01 1.540E+00 1.907E+00 3.447E+00 2.396E-03
2.049E+01 1.545E+00 1.959E+00 3.503E+00 3.722E-03
2.196E+01 1.557E+00 2.114E+00 3.671E+00 9.000E-03
2.354E+01 1.570E+00 2.281E+00 3.851E+00 1.633E-02
2.500E+01 1.581E+00 2.436E+00 4.017E+00 2.422E-02
