index,x,y,z,s2_bottom,cs2_bottom,s1,cs1
481,16.701274948490322,44.04329784280088,-0.8698808804861448,4674.498344343156,5567.852953613358,84.9627456665039,118.77085905146599
487,-41.71981862068397,-21.58413140732299,0.046640586107969284,32625.064181978814,38757.02000105228,119.61771392822266,170.0519363929103
488,41.36528900285992,16.559619192349498,-1.2361223175878975,90.7068146038473,105.11803774742312,9.941001892089844,13.951814589258714
490,20.1397047545153,43.99404817254547,-77.38043850032811,1458.1458618966426,4113.827457964563,164.6721649169922,147.58698202086111
500,21.426093890601372,37.637536339151865,-65.68392736975677,547.6950611642678,1301.348796254762,37.67802429199219,35.465043783860175
503,18.66555250010281,43.45643552141427,-47.8122335501015,595.1910988832678,1183.9998832565316,54.470245361328125,56.619172735431036
504,19.730442200415155,40.2855370472594,-51.88201689700326,631.7797004231252,1274.6850907870344,43.31703186035156,44.033387362583206
506,-39.935319602062734,27.435628887396128,-18.165021599490757,2870.4830336561427,3975.640482664045,95.52845001220703,120.75747126090174
510,-2.2712849844072998,45.981226192161664,-16.552797441845065,1500.5575677060115,2046.747635907496,81.51216125488281,103.88043106252854
518,46.915744589676,9.51332146837676,-18.24438275365979,907.973956972477,1288.4202859848187,142.1282501220703,176.99205332056766
519,20.801322261801495,40.02654314498235,-1.5691185968609884,1633.9298605955264,1927.9742015110064,75.88326263427734,107.4578375370223
523,15.598514129382359,45.04776735493532,-20.609544471162454,364.13207554486144,528.3984843182784,27.1730899810791,33.379228061468226
529,-19.80019673488954,-22.821336205825197,0.03731246665120125,11618.98046587687,11332.834081211915,94.14786529541016,131.3403951312969
532,38.81169461277344,29.619434362413635,-33.35484172238491,276.2389846805163,479.3924258477124,21.559860229492188,24.233459613593038
538,13.929107634308252,38.388300244391836,0.051970936357975006,17460.52921488881,19479.16346402842,140.65521240234375,197.91419633432824
542,-21.476916204150054,40.40975605276302,-1.5687528874710988,345.86386146336736,404.29168291050365,9.550021171569824,14.082179443407437
545,-15.684763055540968,-40.6779513386243,-4.601079559117069,4495.04092478659,5227.123134215957,91.42839813232422,124.04036711216428
548,-2.9636349622844924,47.170914386983796,-91.25723761813954,210.32985842323978,641.6837030433541,8.702879905700684,7.6710973035788825
549,-33.67936383443622,24.241255721697243,-86.31523467946359,81.36424806513969,226.5995481270824,3.9148128032684326,3.2829998488470857
550,44.12813808604642,16.688114163648095,-56.05284732014558,900.8493391636293,1951.003414264931,128.56134033203125,125.95815749111846
554,5.008927850818143,44.3626981408864,-81.46672050024227,180.79192829723615,506.248339894913,14.330232620239258,12.659113505751865
557,37.795781193509555,26.76680216247955,-5.600173167523334,567.0159878142367,711.2994931899414,15.220630645751953,20.603593528727664
566,15.314158558582378,40.85492808187351,-88.36700694086352,198.16665187502076,579.7656442128865,9.281702041625977,8.188730687837285
572,-13.968665551617137,43.40293641625966,-14.304333220255431,1324.4884217627405,1745.4210190467445,40.200721740722656,52.25532817950596
573,20.307637674877043,42.369126772606634,-30.6545771955818,309.0399540641665,505.10862181305043,8.36230182647705,9.655069644205243
576,-7.469427578084806,39.87443961463144,-7.1564357152307005,841.45824454783,982.9964618516741,20.442691802978516,28.657719585540207
580,3.4577232114141143,46.13002448959301,-45.513281308885645,442.6334357603082,849.5911417716121,27.652650833129883,29.418034198407366
587,11.908440756860983,47.52215154830509,-95.79169094036013,196.97521325761045,650.1656095829072,23.697277069091797,20.868325558263304
590,-41.7352257549391,-9.267166366692837,0.0746249333024025,6684.1071681871545,7511.699677269004,18.852460861206055,27.461181802412312
594,27.978508405984044,39.07444833343775,-45.37000291893458,1446.622662885522,2886.956130577554,85.2896499633789,89.38116231462547
596,21.819201021273884,39.270617636177064,-67.68669995994235,293.3623880426967,708.7410796050258,23.730504989624023,22.036340186884782
597,39.03804749361897,-30.4120175923617,-77.69285528745858,141.59634960128096,385.3435388016566,120.76937866210938,103.30448946632535
599,23.471447344493665,40.94627181396382,-47.80140716242787,1094.1374112699414,2207.5969256678027,144.8946990966797,150.57881126987044
602,16.12342793519706,40.977418278264956,-19.61703191144807,1259.117442549672,1763.570602578339,90.4359359741211,111.39479168758157
607,-10.880116326531393,20.2538482847282,-52.4330565111812,1072.3685792373726,1887.6277674528728,125.50990295410156,124.30768500043565
631,20.69726713450517,41.63873389418298,-60.43807359757799,380.9740049528482,853.1320883367512,31.43242645263672,30.595170485879986
643,-0.9139740483192451,38.80730142002843,-27.104657239182977,1263.0805094592506,1820.8498502813607,79.21019744873047,93.19178794376418
645,-3.4428430185528103,47.02855003026997,-32.624075330606715,363.4586386958217,599.1243475507493,15.866649627685547,18.257570218959987
650,-10.288246650276271,46.965167648196974,-68.17347004525536,584.1680022064247,1371.6037333612742,36.803016662597656,34.37175513810536
655,28.947181622075753,35.74473034838899,-60.851864225473435,874.1568432497297,1949.4324097774108,112.20401763916016,107.9143984026826
658,5.754326374981388,37.67153118566425,-13.795743751404833,820.1435980831156,1009.2581502307319,10.40437126159668,13.533634486253451
663,-5.177298739835006,46.6126248345422,-42.6303863708523,735.1214735332833,1310.7309820775993,46.069095611572266,49.933905815645275
672,1.25455670419294,47.828990240621444,-69.62404355208002,2841.7621025341214,7018.168259880805,94.8797836303711,87.86935140187643
674,7.882315358634528,45.08896547221363,-35.9257303123862,161.14249226428,269.3336823727458,5.299866199493408,5.991537912381015
687,-8.907814264549645,19.845204973923117,-77.92042708394888,348.93805327164955,825.5280976612695,13.927851676940918,11.608508827482012
701,34.07684450403061,-15.358449761889531,0.043975166976451874,4677.660732973774,4899.553321878928,14.253079414367676,20.102323351620804
703,17.342277776976182,35.821797740987044,-72.78506895996202,628.4325757425977,1540.6766502207156,45.58662796020508,41.47376703509853
712,-34.66718106364141,-32.229346857775084,-17.33913478801551,572.6584107367671,788.1421303837193,121.67568969726562,150.5512827688107
719,-41.57375164400789,20.927363620856855,-80.67822491497405,110.04035913676489,298.9421734890491,81.97296142578125,70.25495100779294
721,10.571511124557235,45.61102836733007,-26.479515677867273,106.18996344198422,158.4215221795545,6.318698406219482,7.494631599071802
729,25.885964777623943,35.89376626914267,-2.990113299643469,211.498246023275,252.00714086827756,5.152286529541016,7.155267048383094
736,11.72961406023928,43.73490305980711,-52.193479596258875,500.06810448846227,978.2310805772066,26.818952560424805,27.148538072667268
738,4.765062016715882,-47.64102962121576,-3.336481955027087,4367.520303258963,5215.584137791997,127.9538345336914,176.69003651459738
744,-8.936875414009938,43.54179786382501,-46.52791361386134,100.73078123124105,182.79823028572835,5.547215938568115,5.905711295752659
753,35.638456439759054,20.277385359319997,-81.96482947413077,408.3963915605709,1094.156304121368,42.380245208740234,36.1127121270574
757,23.729933292251783,38.4352937425026,-61.17145513266455,197.49957878793066,454.3830290213214,5.575929164886475,5.360695222186146
761,31.558628167025095,22.62537776079143,-4.064632249963062,6474.462992788525,7324.164995724089,110.62088775634766,153.40339251453184
766,45.08478712543446,-5.063767929599876,-2.0713748976971904,889.8441089194966,1049.356029612132,9.587616920471191,13.552036384627725
768,25.62656777522986,36.51395818287763,-71.68401259739886,359.11829753872007,933.1200298580854,41.99763870239258,37.89925747751879
779,-37.181360164010364,-31.294659200625727,-92.23215819438437,113.021774868399,357.25166284521976,30.051815032958984,24.16122974169533
783,24.916084484694622,39.81351922659816,-26.246753977789115,415.1413466820377,650.2071072536432,7.581047534942627,8.950037007229735
787,8.938907828982737,32.60230162229406,-86.63094006871013,100.72262028710975,275.3413051293864,4.89500093460083,4.0532024375417715
788,-17.49984945662636,43.47973508354241,-59.71106497341988,277.5868477796539,598.8937377059367,8.472841262817383,8.301234358776323
793,-25.458485870191456,-41.63154057798776,-2.9288628909082237,1734.6582230180502,2141.5697606033777,135.6988525390625,183.99292842853978
795,23.498113816958057,38.70881704702913,-74.11825471817731,680.4427614304004,1830.3785297794293,109.30521392822266,99.21931275718917
798,10.237201555960587,36.4167485130201,-93.55349192458974,161.73349596667867,485.2399284635702,22.233945846557617,18.75648346916392
800,15.835539280443701,45.61141371415434,-71.25533732550893,608.6791719272733,1535.4082096328339,63.4322395324707,57.84728629351412
807,2.743334868730173,42.18229844794397,-95.12185014008463,285.78876664525524,893.3083717981156,39.449005126953125,34.12648532587004
811,-19.161641130384336,30.979496848409294,-0.14524001215740295,297.84635135447024,309.2702863348816,4.977533340454102,7.237738059593777
814,15.917327626486161,43.27170587221421,-16.812577324313263,233.4657236719322,321.68802764864097,4.407777309417725,5.542020366487248
816,25.94437712295432,14.69124697307568,-43.46566559383257,294.67017909943024,480.4340708842887,12.605506896972656,13.253021229394268
818,-5.616308769357107,42.77146251168748,-62.399931451732634,236.7783729246512,512.4835887504813,4.938088893890381,4.742737590808385
822,-13.001083831339054,42.624633674480854,-40.89528658476618,685.5801235244144,1166.3009029404088,25.780956268310547,27.918543052398782
824,7.674829019786638,47.191771123159214,-30.355358972417804,1008.5448977261549,1637.0689164390599,87.73771667480469,102.13386527703399
825,37.656358320454,15.550481588159139,-86.95853991755548,186.25299577219266,535.6156709482017,5.518235683441162,4.519799914385592
828,22.052796714187664,43.36557746296407,-74.06228551998488,273.17861716169864,728.7225724576484,6.166074752807617,5.598113891170899
832,-21.48604380978695,-30.28180020273438,0.07062678039073944,25165.51313120965,26137.480938196335,103.12224578857422,142.53995429904165
839,37.431392031935935,26.979447220922417,-22.699624390689397,1141.4022408841993,1699.4347286001762,66.52769470214844,79.71591732524573
841,21.16245437543466,42.48177501724961,-62.88414656029023,958.5918058119714,2264.655172115545,158.46058654785156,151.7233052549558
842,14.135619734540489,45.69154622141234,-21.82818448180222,1079.9074952011433,1589.0413305699167,61.747581481933594,75.7004623513448
845,34.688780829022114,-30.568692623316277,-83.33744002252409,125.63277821225165,345.37352153495266,107.47006225585938,89.04745685342345
850,-4.267676153167803,46.83853351627228,-4.919386411853349,1006.5029916650092,1254.208659478676,50.05843734741211,69.87501181040291
853,35.22893240246166,28.101393860137694,-1.641764375017474,277.970813945969,334.39237635131605,15.795331001281738,22.636145651694893
855,11.618940871545778,45.025817577643714,-43.79820194795534,292.18143126894574,530.3052525991183,10.694854736328125,11.315420220818291
862,15.108999872131648,41.295745384091305,-26.55689643983228,314.6494733722102,467.1371752186394,6.9940009117126465,8.256743821842884
863,25.460001075520925,37.81134483640341,-86.4488119449243,350.0049381717654,1058.9099025714409,47.26274490356445,40.6279689940124
876,-1.0937485703956276,47.711031239310074,-51.04794768971297,633.822062069572,1289.4567581856434,52.54656219482422,53.84553538950701
887,34.38306626076291,27.22714188238901,-20.665222873613967,378.5336155365803,536.588348695396,6.212253093719482,7.571935458749306
891,11.887365096592418,39.28471683954407,-91.3053484841215,212.5818142659773,633.0185104440478,9.98215389251709,8.539741281051459
900,-3.471777042979416,47.78603494189843,-73.64015979210949,851.4841717764793,2159.0899913418375,127.13617706298828,115.85589482822408
901,40.7766423776651,-4.536620348001969,-63.466905239337386,476.7240365657999,1046.228199789887,36.40996551513672,34.04116637341021
904,-12.839366512863444,45.72389029490121,-54.82459519707306,943.6011334469804,1914.4047782601017,64.10051727294922,64.38298502070097
914,11.127030307080073,46.9262665471968,-44.53206439069735,870.070873228804,1614.151067591458,51.99252700805664,55.18633626414964
924,31.542674351291744,-2.4623618630228084,-56.303586825645446,317.1372146266367,605.635240380037,15.985294342041016,15.324650835324759
935,2.6553351138214984,38.82374595063183,-57.245163224050806,151.0584538060357,308.67366434865164,10.651490211486816,10.465009332273933
936,22.8865481229025,-15.487916836702786,0.08528517186641693,2924.7243012985273,2840.9473584490993,11.181020736694336,15.197291436489216
937,3.537343608133413,45.91567101513289,-42.64075789036908,183.12825876336865,332.9150101205605,7.579044342041016,8.147951028860405
943,-12.604842381825517,-16.373511539978086,-33.92719462068588,2837.364555166103,3897.538531237811,170.29830932617188,189.27239735267582
948,-42.943225425695296,-17.11706564081039,-98.12587691835991,4683.403736099834,15269.067124192768,34.727699279785156,27.309108186975134
954,18.674228779841084,40.6879301959573,-15.748868890887232,721.5877618831582,992.8415893086108,45.971038818359375,58.09709720456529
955,18.21570525863686,31.590328692149697,-54.54666929656672,550.3921071644872,1075.170110129924,39.15639877319336,38.93226357504008
957,38.09882490880257,29.482142249073064,-41.74306153149934,79.50597933306562,151.50280767601393,146.95054626464844,158.20878840599585
961,0.1943317756174151,40.829568207105844,0.06129871681332588,7560.758237678325,8397.141491916736,35.45695877075195,50.9431070176613
964,1.7850797218665977,37.680350386452716,-50.76890618356609,820.5099458467739,1551.8333295241287,54.11658477783203,54.92201992333485
973,36.457242014818306,17.236387101869262,-83.43830246884394,180.92577578203054,491.2868878535524,5.574129104614258,4.629017404185094
985,5.982076039673137,18.685603737059377,-8.769816912832594,895.6982595423324,962.6445438003551,24.63711166381836,32.727891437715904
988,19.717953075578727,13.20356428962466,-82.85107360703324,82.65791034171161,210.1642561851726,10.894991874694824,8.58672288445711
991,35.16874608673024,28.04816076021618,-62.48472972596252,388.90298094029276,900.1580444061628,16.337244033813477,15.59242529129198
994,25.67685882683644,39.97693965407048,-37.25255361930973,240.06637718557613,430.20854994640376,10.602038383483887,11.730776166203693
1004,3.610182986340932,45.56229759903264,-84.59838115984707,273.6349571613682,798.3201997279692,8.252095222473145,7.255080146548172
1005,43.78627423790497,18.625678231485804,-6.48487685848852,12668.583015853073,16002.646511680261,122.93317413330078,168.27177514678544
1011,30.09518494478379,23.709382024433538,-52.46218959825207,1130.730572533852,2171.125444195263,154.9293670654297,157.09602366435257
1012,-20.066012744902523,30.420133235010557,-7.6336990867312675,450.1902414332726,508.2030573846348,4.934451580047607,6.933605945513219
1018,10.810196015092115,37.69173226531799,-51.682523981413034,718.2125081947015,1354.4947698193766,30.824504852294922,31.149616284074995
1029,-48.059483725441346,-8.684777961193442,-25.267006091671497,478.878866304236,721.6206967648735,34.70596694946289,41.48740482214608
1034,13.814211359714598,45.63744649259373,-34.80456814709168,401.24834111078235,667.5057142920174,7.4055304527282715,8.34664251430508
1041,25.36666644798678,35.983913897832686,-43.15066518969785,861.399326094237,1614.0290458215907,93.3956527709961,99.57584340231152
1044,5.197263297852273,42.098281827969714,-80.53809268250384,135.08225289424263,368.09464576215584,5.382785797119141,4.695141017707893
1045,4.740683821318286,47.0961128455517,-65.81113084030373,852.705467368105,2075.327388043623,131.7802276611328,124.25054258519343
1046,20.50770177855562,24.558257557913294,-92.9928774519024,302.431783340704,889.6874119360714,14.243928909301758,11.202358311216761
1048,-24.35074762032586,-41.5461970104468,-5.757008476435694,8301.898655013996,10375.33822804265,87.06735229492188,115.9720384344969
1055,-3.89051417911324,44.852416230380136,-43.45566692872113,910.1460459257942,1599.8321836243094,46.225406646728516,49.41401114590729
1059,-45.38564507489624,-14.742020507857026,-84.8621266400754,568.1439018404853,1608.7242852258173,14.277575492858887,11.633011732343338
1060,13.304634563210538,33.64794325284793,-64.62504416492442,866.1668231582735,1875.9317832798347,140.41778564453125,131.6864998960742
1065,37.25736409848543,8.176582168725826,-23.96596449380903,396.3550991581287,544.0270249490684,8.152082443237305,9.707913737597837
1066,36.747924132757326,29.740837985435412,-68.04915039991158,764.1297165891447,1905.4028201836775,108.57451629638672,99.83480444648391
1074,35.51877188504296,31.40860439870978,-31.19746659255771,9648.865679032868,15968.237854753052,155.75648498535156,178.28396269452924
1077,-5.358393031095712,-47.479316781881245,-65.568749351035,564.0886491918864,1341.8579670262984,129.9387969970703,117.23516800852381
1089,29.417861975339893,36.68544165426329,-94.0821123363633,84.06635451961483,274.2830855218961,19.353721618652344,16.02380583161871
1090,4.286153071321429,38.79485219780654,-39.46262445264274,620.1216098358127,1039.542800301525,42.05585861206055,46.2536150619495
1092,-21.556120206622,42.42543486883526,-2.285774720207141,1187.6481992432382,1440.878911916941,26.51268196105957,38.75754067051534
1101,-24.532952751474202,26.249181214166015,-38.95073099694702,417.1579243579872,652.476208910678,14.011995315551758,15.174037849639067
1103,29.77345773991095,36.666758433978,-33.83723024806855,522.8965641107789,878.5851867103028,28.039039611816406,31.73248745695994
1106,22.908739725660997,42.70914955248526,-51.655282809622115,259.2173074237144,543.0044113424432,15.780523300170898,16.06063474859181
1111,13.764428407363638,46.07774937012389,-11.38451893885748,2670.460475058353,3609.647416471671,84.90502166748047,112.38030274301937
1113,-15.178658518247518,-34.771402240360814,0.06129871681332588,29094.024910960346,30600.134867537272,26.15547752380371,36.022123036448974
1114,42.5681934811726,-23.961461636826204,-18.476203547182322,1052.6204606643878,1534.396996396358,51.559669494628906,63.339303084731526
1118,15.427089335558646,44.86698860729982,-43.70237471426126,935.734819353529,1751.0434256205303,77.95382690429688,82.79140312488886
1119,19.53203398587017,26.252181321994847,-44.213212521846806,268.4825425122399,450.7423032782662,8.711959838867188,9.201053345745853
1120,18.969867917087694,23.509323615709008,-9.180144480836121,1145.6384283668012,1269.1031811477394,44.55048370361328,58.91661576129263
1123,25.99974542719128,-41.079819001828376,-25.744125564613693,198.6709614047868,305.0173537849996,73.62525177001953,87.06732014671356
1130,-8.086244546761458,46.203424049501955,-81.05977530558945,797.7830551416555,2156.2790878302217,121.77096557617188,107.92758364248458
1131,29.114534143127777,41.38749294773507,-17.257189032300786,129.34354100996643,189.6229497405556,24.344654083251953,30.59160583649626
1133,5.9903681521141205,28.6405678444388,-62.025804794608604,419.6162899141491,859.762036338149,4.877973556518555,4.607685264368362
1134,16.36833322710285,11.292326375299815,-59.375364739522006,359.54999147058334,685.4988798660585,18.323598861694336,17.162387729031124
